fyear_CS,SD_70,SL_70,SL_70_log10,actual_date,year,month,day,from_date
2017.808472,11.339262,70.062866,1.8454878986472047,2017-10-23,2017,10,23,2017-10-23
2017.883179,10.815055,66.322906,1.8216635469770006,2017-11-19,2017,11,19,2017-11-19
2017.957886,10.994791,51.887009,1.7150586367339709,2017-12-16,2017,12,17,2017-12-16
2018.032715,10.87613,44.214401,1.6455637457334469,2018-01-12,2018,1,13,2018-01-12
2018.107544,10.787686,44.401707,1.6473996666558406,2018-02-09,2018,2,9,2018-02-09
2018.182495,11.127258,38.412281,1.5844700972276584,2018-03-08,2018,3,8,2018-03-08
2018.257202,6.48442,22.575647,1.353640205696653,2018-04-04,2018,4,5,2018-04-04
2018.331909,6.340904,29.496717,1.4697736814653948,2018-05-02,2018,5,2,2018-05-02
2018.406494,6.268983,22.179115,1.3459442127651413,2018-05-29,2018,5,29,2018-05-29
2018.480957,4.496279,20.666382,1.3152644526811412,2018-06-25,2018,6,25,2018-06-25
2018.55542,7.7657,44.034302,1.6437911166108596,2018-07-22,2018,7,23,2018-07-22
2018.630005,6.356173,44.298832,1.6463922755990954,2018-08-18,2018,8,19,2018-08-18
2018.70459,5.886355,43.529739,1.6387860631785425,2018-09-15,2018,9,15,2018-09-15
2018.779175,7.289144,42.858902,1.6320410406803936,2018-10-12,2018,10,12,2018-10-12
2018.853882,7.155839,43.2113,1.6355973321370512,2018-11-08,2018,11,9,2018-11-08
2018.928711,5.963278,30.623013,1.4860479187234026,2018-12-05,2018,12,6,2018-12-05
2019.003418,6.503234,29.15329,1.4646875727560793,2019-01-02,2019,1,2,2019-01-02
2019.078247,6.183265,26.731846,1.4270289505235223,2019-01-29,2019,1,29,2019-01-29
2019.153198,4.851565,18.819189,1.2746009038726462,2019-02-25,2019,2,26,2019-02-25
2019.228027,5.946372,28.043835,1.4478374032123407,2019-03-25,2019,3,25,2019-03-25
2019.302734,6.036707,36.600792,1.5634904831405356,2019-04-21,2019,4,21,2019-04-21
2019.377319,7.013547,48.377033,1.6846392292337788,2019-05-18,2019,5,18,2019-05-18
2019.451904,5.305933,38.474644,1.585174610061649,2019-06-14,2019,6,15,2019-06-14
2019.526367,5.062724,35.512505,1.5503813078776942,2019-07-12,2019,7,12,2019-07-12
2019.60083,4.536792,30.224831,1.4803638812127884,2019-08-08,2019,8,8,2019-08-08
2019.675293,4.954277,28.303556,1.4518410028090623,2019-09-04,2019,9,4,2019-09-04
2019.75,4.487505,25.260464,1.40244132368522,2019-10-01,2019,10,2,2019-10-01
2019.824707,4.89323,24.218082,1.3841397453388227,2019-10-29,2019,10,29,2019-10-29
2019.899414,4.246342,23.059832,1.3628561389630716,2019-11-25,2019,11,25,2019-11-25
2019.974243,5.353776,18.432549,1.2655853970794806,2019-12-22,2019,12,22,2019-12-22
2020.049072,3.428774,11.556097,1.0628111785847538,2020-01-18,2020,1,19,2020-01-18
2020.123901,3.657709,10.833638,1.0347743197845936,2020-02-15,2020,2,15,2020-02-15
2020.19873,2.546789,10.992606,1.0411006621464745,2020-03-13,2020,3,13,2020-03-13
2020.273438,2.706351,11.26269,1.0516421305358912,2020-04-10,2020,4,10,2020-04-10
2020.348145,1.841347,7.089793,0.8506335553142194,2020-05-07,2020,5,7,2020-05-07
2020.422729,5.226094,18.167728,1.2593006191760472,2020-06-03,2020,6,3,2020-06-03
2020.497192,3.271472,12.851512,1.1089542260818654,2020-06-30,2020,7,1,2020-06-30
2020.571655,4.620906,22.74243,1.356836866649358,2020-07-28,2020,7,28,2020-07-28
2020.646118,4.270471,17.267029,1.23721761840682,2020-08-24,2020,8,24,2020-08-24
2020.720825,4.37659,20.423969,1.3101401426139008,2020-09-20,2020,9,21,2020-09-20
2020.79541,5.582335,21.2841,1.3280552907218715,2020-10-18,2020,10,18,2020-10-18
2020.870117,7.495562,30.681854,1.486881599007118,2020-11-14,2020,11,14,2020-11-14
2020.944946,12.278638,154.885483,2.190010714412249,2020-12-11,2020,12,12,2020-12-11
2021.019775,7.05414,85.896988,1.9339779354504092,2021-01-08,2021,1,8,2021-01-08
2021.094604,7.840087,73.069359,1.8637352975192427,2021-02-04,2021,2,4,2021-02-04
2021.169434,7.907391,40.772854,1.610371112067074,2021-03-03,2021,3,4,2021-03-03
2021.244263,9.388997,38.958321,1.5906002316730112,2021-03-31,2021,3,31,2021-03-31
2021.31897,8.22983,26.167362,1.4177599424874068,2021-04-27,2021,4,27,2021-04-27
2021.393555,6.81547,30.794901,1.4884788122508283,2021-05-24,2021,5,24,2021-05-24
2021.468018,10.691276,77.057228,1.8868133819679627,2021-06-20,2021,6,21,2021-06-20
2021.54248,6.885457,40.909775,1.6118270909252341,2021-07-18,2021,7,18,2021-07-18
2021.617065,6.308741,40.183819,1.6040512089630035,2021-08-14,2021,8,14,2021-08-14
2021.691528,11.149814,65.837128,1.8184708774752212,2021-09-10,2021,9,10,2021-09-10
2021.766235,8.118653,44.692944,1.6502389633165069,2021-10-07,2021,10,8,2021-10-07
2021.840942,9.635313,43.781136,1.6412870261248032,2021-11-03,2021,11,4,2021-11-03
2021.915649,13.361438,58.372536,1.7662085616822891,2021-12-01,2021,12,1,2021-12-01
2021.990479,13.691081,80.063675,1.9034355207627252,2021-12-28,2021,12,28,2021-12-28
2022.065308,15.485814,125.913376,2.100071868427341,2022-01-24,2022,1,25,2022-01-24
2022.140137,14.926923,155.163116,2.1907884925574166,2022-02-21,2022,2,21,2022-02-21
2022.214966,15.028467,2146.650391,3.331761319879737,2022-03-20,2022,3,20,2022-03-20
2022.289795,21.638395,639.182678,2.8056249969834224,2022-04-16,2022,4,16,2022-04-16
2022.36438,20.662584,398.42868,2.6003505925966337,2022-05-13,2022,5,14,2022-05-13
