year,month,SD_70,SL_70,SL_70_log10,fyear_CS,monthly_sunspots,std,observations,date,smoothed_sunspots,cycle,SD_70*10
2003,5,18.903561,445.59021,2.6489356404473496,2003.371,86.8,6.6,606,2003-05-01,112.37333333333332,24,189.03561
2003,6,17.137466,301.205322,2.478862641150221,2003.455,118.7,7.9,672,2003-06-01,110.19666666666667,24,171.37466
2003,7,18.135651,303.330902,2.481916656550171,2003.538,128.3,7.9,677,2003-07-01,108.79666666666667,24,181.35651
2003,8,17.14135,400.253143,2.6023347509153782,2003.623,115.4,7.3,721,2003-08-01,106.76833333333333,24,171.4135
2003,9,16.964338,349.475403,2.5434166143669987,2003.707,78.5,5.8,685,2003-09-01,104.83833333333332,24,169.64338
2003,10,15.793937,243.621063,2.3867148338344895,2003.79,97.8,8.8,570,2003-10-01,102.36333333333333,24,157.93937
2003,11,19.02537,827.62323,2.9178326720845953,2003.874,82.9,6.3,443,2003-11-01,100.50666666666666,24,190.25369999999998
2003,12,17.7822125,463.34533700000003,2.5831426553810197,2003.958,72.2,5.3,441,2003-12-01,98.75833333333334,24,177.822125
2004,1,18.783606,604.10614,2.781113249824099,2004.042,60.6,5.2,491,2004-01-01,95.785,24,187.83605999999997
2004,2,16.32268,140.294952,2.1470420448132104,2004.124,74.6,6.0,479,2004-02-01,94.10499999999999,24,163.22679999999997
2004,3,15.554484,105.095268,2.021583162005849,2004.206,74.8,5.1,594,2004-03-01,91.75999999999999,24,155.54484
2004,4,16.113874,175.96109,2.245416643572608,2004.29,59.2,5.1,601,2004-04-01,88.18499999999999,24,161.13873999999998
2004,5,15.192315,940.731628,2.9734657455290985,2004.373,72.8,5.7,614,2004-05-01,85.19833333333334,24,151.92315000000002
2004,6,16.009544,422.398407,2.6257222716649267,2004.456,66.5,6.8,646,2004-06-01,82.85,24,160.09544000000002
2004,7,16.292171,207.027557,2.3160281573240415,2004.54,83.8,8.8,709,2004-07-01,79.665,24,162.92171
2004,8,14.847111,240.728668,2.3815278128044493,2004.624,69.7,5.5,686,2004-08-01,77.07666666666667,24,148.47111
2004,9,12.308228,290.1553035,2.441848220164474,2004.708,48.8,5.3,604,2004-09-01,74.54666666666667,24,123.08228
2004,10,10.965366,142.244385,2.153035131927245,2004.791,74.2,5.5,539,2004-10-01,72.21499999999999,24,109.65366
2004,11,14.149203,331.612366,2.520630717250455,2004.874,70.1,5.4,477,2004-11-01,69.19000000000001,24,141.49203
2004,12,15.30145,5092.134766,3.706899888963482,2004.958,28.9,3.4,442,2004-12-01,66.39,24,153.0145
2005,1,15.280588,1149.591797,3.060543656195806,2005.042,48.1,4.6,536,2005-01-01,64.59833333333333,24,152.80588
2005,2,16.961006,123.840904,2.0928641135647434,2005.123,43.5,4.3,500,2005-02-01,62.166666666666664,24,169.61006
2005,3,15.519976,201.046249,2.3032959747092687,2005.204,39.6,3.8,607,2005-03-01,59.403333333333336,24,155.19976
2005,4,14.774834,343.164764,2.5355026883084286,2005.288,38.7,3.8,598,2005-04-01,56.33833333333334,24,147.74834
2005,5,11.483076,499.3615115,2.647767320653952,2005.371,61.9,5.7,641,2005-05-01,53.84333333333334,24,114.83076
2005,6,11.80451,162.675003,2.2113208234150123,2005.455,56.8,5.3,675,2005-06-01,51.43666666666666,24,118.0451
2005,7,11.960047,219.489502,2.341413753131665,2005.538,62.4,6.1,678,2005-07-01,49.47,24,119.60047
2005,8,11.193135,197.171646,2.2948444619688058,2005.623,60.5,5.3,706,2005-08-01,47.313333333333325,24,111.93135
2005,9,13.444134,475.781158,2.6774072390071364,2005.707,37.2,4.5,691,2005-09-01,46.1,24,134.44134
2005,10,12.323778,288.357239,2.459930858532739,2005.79,13.2,3.4,534,2005-10-01,44.68,24,123.23778000000001
2005,11,11.937676,458.486969,2.6613269967741613,2005.874,27.5,4.1,499,2005-11-01,43.108333333333334,24,119.37675999999999
2005,12,13.165171,971.222412,2.9873186956583067,2005.958,59.3,3.9,419,2005-12-01,41.73833333333333,24,131.65171
2006,1,11.642399,413.740387,2.616727916339414,2006.042,20.9,3.4,511,2006-01-01,39.84666666666667,24,116.42398999999999
2006,2,10.039979500000001,114.9089625,2.060307381732935,2006.123,5.7,3.7,434,2006-02-01,37.718333333333334,24,100.39979500000001
2006,3,10.754342,114.375519,2.0583330777702398,2006.204,17.3,4.2,502,2006-03-01,35.8,24,107.54342
2006,4,12.125443,220.580521,2.3435671581688693,2006.288,50.3,5.1,550,2006-04-01,34.51166666666666,24,121.25443000000001
2006,5,10.874566,142.565704,2.154015062998691,2006.371,37.2,3.9,566,2006-05-01,32.95166666666667,24,108.74566
2006,6,10.535161,153.589813,2.186362411629072,2006.455,24.5,3.3,566,2006-06-01,31.68,24,105.35161000000001
2006,7,9.832217,230.857819,2.3633445884000364,2006.538,22.2,2.4,628,2006-07-01,30.493333333333332,24,98.32217
2006,8,10.701659,143.217224,2.1559952514797303,2006.623,20.8,2.5,650,2006-08-01,29.505,24,107.01659
2006,9,10.489,116.885666,2.067761255740172,2006.707,23.7,3.0,567,2006-09-01,28.281666666666663,24,104.89000000000001
2006,10,8.3653635,116.9033625,2.067819973138495,2006.79,14.9,2.4,537,2006-10-01,27.044999999999998,24,83.65363500000001
2006,11,10.402102,87.883675,1.9439082093642006,2006.874,35.7,3.5,444,2006-11-01,26.078333333333333,24,104.02102
2006,12,10.967064,126.002739,2.1003799857497616,2006.958,22.3,3.5,415,2006-12-01,24.913333333333334,24,109.67064
2007,1,10.451326,132.722504,2.1229445666805917,2007.042,29.3,2.8,474,2007-01-01,23.91,24,104.51326
2007,2,9.77027,230.658539,2.362969536862936,2007.123,18.4,2.7,423,2007-02-01,22.605,24,97.7027
2007,3,9.678192,84.910126,1.9289594853404237,2007.204,7.2,2.8,611,2007-03-01,21.44333333333333,24,96.78191999999999
2007,4,11.405842,87.291817,1.940973533530155,2007.288,5.4,2.4,650,2007-04-01,20.74833333333333,24,114.05842
2007,5,11.259468,77.708382,1.8904678664201224,2007.371,19.5,3.3,615,2007-05-01,19.639999999999997,24,112.59468
2007,6,11.832168,74.711632,1.873388223236249,2007.455,21.3,3.4,607,2007-06-01,18.586666666666666,24,118.32167999999999
2007,7,9.3645405,71.25729,1.8507718549645662,2007.538,15.1,1.9,703,2007-07-01,18.376666666666665,24,93.64540500000001
2007,8,9.167399,62.445374,1.7955002710418233,2007.623,9.8,2.2,669,2007-08-01,17.9,24,91.67399
2007,9,8.737835,52.825745,1.7228456306104372,2007.707,4.0,2.1,637,2007-09-01,17.65,24,87.37835000000001
2007,10,8.832383,49.501534,1.6946186574671565,2007.79,1.5,2.4,547,2007-10-01,17.39,24,88.32383
2007,11,10.459094,44.054836,1.6439935888623856,2007.874,2.8,2.5,437,2007-11-01,16.918333333333333,24,104.59094
2007,12,10.69684,43.920525,1.6426675227726428,2007.958,17.3,3.1,468,2007-12-01,16.118333333333332,24,106.9684
2008,1,12.016068,51.978577,1.715824385793946,2008.042,4.1,2.8,480,2008-01-01,15.485000000000001,24,120.16068000000001
2008,2,13.664755,63.55418,1.8031441196616185,2008.124,2.9,2.4,490,2008-02-01,14.865000000000002,24,136.64755
2008,3,13.722303,67.069061,1.826522226045837,2008.206,15.5,2.7,548,2008-03-01,14.35,24,137.22303
2008,4,13.0641395,75.819767,1.8797822985127857,2008.29,3.6,2.3,562,2008-04-01,14.336666666666668,24,130.641395
2008,5,12.623115,67.144348,1.827009460999962,2008.373,4.6,3.2,637,2008-05-01,14.676666666666666,24,126.23115
2008,6,11.7354,60.983978,1.785215750090056,2008.456,5.2,2.3,637,2008-06-01,14.791666666666666,24,117.354
2008,7,10.072157,46.674667,1.6690812281620186,2008.54,0.6,2.0,664,2008-07-01,14.211666666666668,24,100.72157000000001
2008,8,10.287779,45.09687,1.6541464002171933,2008.624,0.3,2.0,525,2008-08-01,14.318333333333333,24,102.87779
2008,9,10.280159,50.219479,1.7008722028293375,2008.708,1.2,2.4,605,2008-09-01,15.028333333333332,24,102.80158999999999
2008,10,8.784456,36.639324,1.5639474522835293,2008.791,4.2,2.9,571,2008-10-01,16.05,24,87.84456
2008,11,8.331026,32.526993,1.5122439162216286,2008.874,6.6,2.4,445,2008-11-01,16.48,24,83.31026
2008,12,7.446652,36.1656025,1.5523470768464376,2008.958,1.0,2.0,480,2008-12-01,16.83,24,74.46652
2009,1,7.08212,27.239452,1.4351983662447847,2009.042,1.3,2.0,317,2009-01-01,17.35666666666667,24,70.8212
2009,2,7.779414,32.128075,1.5068847049501255,2009.123,1.2,2.2,385,2009-02-01,18.061666666666667,24,77.79414
2009,3,7.364415,29.337233,1.4674191500832803,2009.204,0.6,2.0,523,2009-03-01,18.811666666666667,24,73.64415
2009,4,6.893572,23.710043,1.3749323416055939,2009.288,1.2,2.2,586,2009-04-01,20.418333333333333,24,68.93572
2009,5,5.525854,24.014225,1.3804685754157666,2009.371,2.9,2.4,610,2009-05-01,22.265,24,55.258539999999996
2009,6,7.090549,28.849546,1.4601389831331302,2009.455,6.3,2.7,623,2009-06-01,23.988333333333333,24,70.90549
2009,7,6.453027,33.096474,1.5197817277965175,2009.538,5.5,2.6,671,2009-07-01,25.438333333333336,24,64.53027
2009,8,6.034717,27.27879,1.4358251024955264,2009.623,0.0,2.0,691,2009-08-01,26.52333333333333,24,60.34717
2009,9,3.5444765,14.9056125,1.164707485166841,2009.707,7.1,2.2,628,2009-09-01,27.013333333333332,24,35.444765000000004
2009,10,4.151577,11.625447,1.065409660564246,2009.79,7.7,2.7,564,2009-10-01,28.336666666666666,24,41.515769999999996
2009,11,8.669016,133.703186,2.126141756145557,2009.874,6.9,3.2,452,2009-11-01,29.67833333333333,24,86.69015999999999
2009,12,12.150626,54.9879,1.740267134196757,2009.958,16.3,3.5,415,2009-12-01,30.961666666666662,24,121.50626000000001
2010,1,15.776945,405.591797,2.608089162908957,2010.042,19.5,2.5,413,2010-01-01,32.14,24,157.76945
2010,2,14.569946,106.024872,2.025407756824016,2010.123,28.5,2.7,376,2010-02-01,33.556666666666665,24,145.69946
2010,3,14.819244,99.213242,1.9965696413449436,2010.204,24.0,3.6,564,2010-03-01,34.973333333333336,24,148.19244
2010,4,13.139888,123.039017,2.0900428527468464,2010.288,10.4,3.3,592,2010-04-01,36.468333333333334,24,131.39888
2010,5,12.174863,231.477829,2.364509400519997,2010.371,13.9,3.4,573,2010-05-01,37.718333333333334,24,121.74863
2010,6,10.169064500000001,87.3763945,1.921267673977097,2010.455,18.8,3.0,600,2010-06-01,39.13166666666667,24,101.69064500000002
2010,7,14.065017,188.01149,2.2741843912376956,2010.538,25.2,3.4,718,2010-07-01,39.79,24,140.65017
2010,8,12.556593,128.771652,2.109820267255182,2010.623,29.6,3.4,689,2010-08-01,41.32333333333333,24,125.56593
2010,9,14.395285,490.165558,2.6903427918282334,2010.707,36.4,4.0,505,2010-09-01,42.29,24,143.95284999999998
2010,10,13.340659,300.06955,2.4772219269879074,2010.79,33.6,3.9,501,2010-10-01,43.33666666666667,24,133.40659
2010,11,11.412979,81.018036,1.908581711018628,2010.874,34.4,3.7,404,2010-11-01,45.06499999999999,24,114.12979
2010,12,15.256924,148.367004,2.1713373269938105,2010.958,24.5,3.6,393,2010-12-01,46.99166666666667,24,152.56924
2011,1,14.183201,58.136005,1.7644451845367985,2011.042,27.3,3.1,417,2011-01-01,48.18333333333333,24,141.83201
2011,2,17.84341,97.347908,1.988326622997105,2011.123,48.3,5.1,399,2011-02-01,49.61000000000001,24,178.4341
2011,3,19.9071585,1196.1193235,2.9999226188588297,2011.204,78.6,6.9,566,2011-03-01,51.135,24,199.07158500000003
2011,4,,,,2011.288,76.1,6.2,557,2011-04-01,52.02333333333333,24,
2011,5,18.968792,99.232452,1.9966537227563894,2011.371,58.2,5.0,607,2011-05-01,53.86,24,189.68792000000002
2011,6,20.674109,534.193115,2.7276982862746895,2011.455,56.1,5.0,544,2011-06-01,55.64833333333333,24,206.74109
2011,7,21.23848,1118.105103,3.0484826295857315,2011.538,64.5,4.8,549,2011-07-01,57.70166666666667,24,212.38479999999998
2011,8,20.143932,146.076477,2.164580286217676,2011.623,65.8,5.6,605,2011-08-01,59.629999999999995,24,201.43932
2011,9,,,,2011.707,120.1,8.8,535,2011-09-01,62.044999999999995,24,
2011,10,,,,2011.79,125.7,9.0,503,2011-10-01,64.18,24,
2011,11,20.196407,932.023071,2.969426662873273,2011.874,139.1,9.9,434,2011-11-01,66.035,24,201.96407
2011,12,,,,2011.958,109.3,8.4,361,2011-12-01,67.86166666666666,24,
2012,1,20.559855,940.550171,2.9733819667203214,2012.042,94.4,7.1,386,2012-01-01,69.47166666666666,24,205.59855
2012,2,19.145109,985.250671,2.9935467393118076,2012.124,47.8,4.4,388,2012-02-01,71.05,24,191.45109000000002
2012,3,18.828184,1525.469971,3.183403662940499,2012.206,86.6,7.3,500,2012-03-01,72.83166666666666,24,188.28184
2012,4,18.386024,3667.303223,3.5643468201409587,2012.29,85.9,6.9,479,2012-04-01,74.87999999999998,24,183.86023999999998
2012,5,20.40148,1281.38916,3.107681045727251,2012.373,96.5,7.2,543,2012-05-01,76.25166666666665,24,204.01479999999998
2012,6,20.515692,8274.589844,3.91774647581305,2012.456,92.0,6.5,498,2012-06-01,77.86333333333333,24,205.15692
2012,7,19.578318,2674.598389,3.427258578680403,2012.54,100.1,7.3,601,2012-07-01,79.47333333333333,24,195.78318
2012,8,20.544469,950.5470885,2.9632411912796934,2012.624,94.8,6.5,612,2012-08-01,80.69833333333332,24,205.44468999999998
2012,9,,,,2012.708,93.7,8.1,511,2012-09-01,81.33500000000001,24,
2012,10,19.549114,642.212524,2.8076787706341837,2012.791,76.5,5.1,493,2012-10-01,81.84333333333333,24,195.49114
2012,11,17.294851,754.139038,2.877451422619761,2012.874,87.6,6.5,382,2012-11-01,82.925,24,172.94851
2012,12,,,,2012.958,56.8,5.1,360,2012-12-01,84.17333333333333,24,
2013,1,,,,2013.042,96.1,6.3,362,2013-01-01,84.96833333333332,24,
2013,2,19.91679,716.733887,2.8553579382901013,2013.123,60.9,4.4,363,2013-02-01,85.645,24,199.16789999999997
2013,3,17.463163,421.627075,2.624928491544029,2013.204,78.3,6.1,429,2013-03-01,86.225,24,174.63163000000003
2013,4,18.13969,395.697296,2.5973630825220515,2013.288,107.3,6.8,509,2013-04-01,86.92833333333333,24,181.39690000000002
2013,5,19.367685,928.025879,2.9675600871565653,2013.371,120.2,8.2,487,2013-05-01,87.42833333333334,24,193.67685
2013,6,19.769659,1976.833252,3.295970037654371,2013.455,76.7,5.2,469,2013-06-01,87.89166666666667,24,197.69659000000001
2013,7,18.249899,318.212677,2.5027174771379674,2013.538,86.2,6.7,575,2013-07-01,88.45,24,182.49899
2013,8,18.931761,2145.680176,3.3315649887624765,2013.623,91.8,6.6,563,2013-08-01,88.945,24,189.31761
2013,9,17.549631,793.511475,2.899553211485506,2013.707,54.5,5.3,446,2013-09-01,89.08,24,175.49631000000002
2013,10,19.719074,655.178711,2.8163597772666544,2013.79,114.4,8.2,421,2013-10-01,88.67166666666667,24,197.19074
2013,11,19.676901,2348.25293,3.3707448728938654,2013.874,113.9,8.2,321,2013-11-01,88.035,24,196.76901
2013,12,17.690752,803.729431,2.9051098716336736,2013.958,124.2,9.1,402,2013-12-01,87.92333333333333,24,176.90752
2014,1,18.540288,617.6480865,2.7787679816986337,2014.042,117.0,8.2,398,2014-01-01,87.33,25,185.40288
2014,2,19.398674,1125.536987,3.051359771203324,2014.123,146.1,10.7,384,2014-02-01,86.79500000000002,25,193.98674
2014,3,15.795692,869.949829,2.939494207082139,2014.204,128.7,8.6,493,2014-03-01,86.53500000000001,25,157.95692
2014,4,18.056959,908.742859,2.958441011147336,2014.288,112.5,6.9,486,2014-04-01,85.27666666666666,25,180.56959
2014,5,16.939196,662.845581,2.8214123653117777,2014.371,112.5,7.5,493,2014-05-01,83.73833333333333,25,169.39195999999998
2014,6,14.830681,192.606033,2.2846698864103963,2014.455,102.9,7.7,469,2014-06-01,81.77666666666666,25,148.30681
2014,7,14.777545,308.897491,2.4898143807867843,2014.538,100.2,7.4,477,2014-07-01,80.26333333333334,25,147.77545
2014,8,19.383123,618.332642,2.7912221736641465,2014.623,106.9,7.6,486,2014-08-01,79.125,25,193.83123
2014,9,19.694921,1889.46582,3.276339040037286,2014.707,130.0,8.7,419,2014-09-01,78.76833333333333,25,196.94921
2014,10,21.003856499999998,726.0370945,2.7072963181004024,2014.79,90.0,6.9,440,2014-10-01,77.61999999999999,25,210.03856499999998
2014,11,18.081175,199.888321,2.300787420063953,2014.874,103.6,8.5,397,2014-11-01,76.72666666666666,25,180.81175000000002
2014,12,18.37546,407.363007,2.6099815877833787,2014.958,112.9,7.4,331,2014-12-01,75.43333333333334,25,183.7546
2015,1,16.93395,830.902527,2.9195500797781957,2015.042,93.0,7.5,546,2015-01-01,74.22,25,169.3395
2015,2,15.985243,1060.847046,3.0256527713973664,2015.123,66.7,5.3,442,2015-02-01,72.84833333333334,25,159.85243
2015,3,14.01297,1008.149536,3.003524954572826,2015.204,54.5,4.8,628,2015-03-01,71.81166666666667,25,140.12969999999999
2015,4,12.928018,379.433624,2.5791358138236533,2015.288,75.3,8.2,847,2015-04-01,70.97833333333332,25,129.28018
2015,5,13.087429,246.198273,2.3912850021728733,2015.371,88.8,8.6,895,2015-05-01,69.92333333333335,25,130.87429
2015,6,16.719746,1807.5060425,3.243460067906945,2015.455,66.5,6.3,826,2015-06-01,68.55833333333334,25,167.19746
2015,7,14.39103,305.334686,2.4847761429253756,2015.538,65.8,5.7,977,2015-07-01,67.74833333333333,25,143.9103
2015,8,14.262264,601.871338,2.779503662074041,2015.623,64.4,5.2,892,2015-08-01,66.26,25,142.62264
2015,9,14.493025,677.145874,2.8306822365565454,2015.707,78.6,6.4,862,2015-09-01,65.42333333333333,25,144.93025
2015,10,17.306993,890.152832,2.9494645778763577,2015.79,63.6,5.4,662,2015-10-01,64.16,25,173.06993
2015,11,16.819719,841.242554,2.924921233224873,2015.874,62.2,5.2,622,2015-11-01,62.52,25,168.19718999999998
2015,12,18.058346,3870.97168,3.5878199940353803,2015.958,58.0,5.4,704,2015-12-01,60.735,25,180.58346
2016,1,17.479214,1126.743408,3.0518250259153255,2016.042,57.0,4.7,634,2016-01-01,59.71666666666667,25,174.79214
2016,2,16.834934,454.107941,2.657159096488781,2016.124,56.4,5.1,662,2016-02-01,58.30666666666666,25,168.34934
2016,3,15.37881,1029.630432,2.9873976049163824,2016.206,54.1,4.9,873,2016-03-01,56.92166666666667,25,153.7881
2016,4,14.299997,160.99913,2.206823529216818,2016.288,37.9,3.5,865,2016-04-01,56.068333333333335,25,142.99997
2016,5,13.836471,139.979553,2.1460646023368235,2016.373,51.5,4.7,878,2016-05-01,54.24333333333333,25,138.36471
2016,6,11.881418,134.498718,2.1287181447980608,2016.455,20.5,2.0,942,2016-06-01,52.42666666666666,25,118.81418
2016,7,10.615865,213.172943,2.3287320809760397,2016.54,32.4,3.8,1025,2016-07-01,50.40833333333333,25,106.15865
2016,8,11.632367,111.048904,2.045514276625141,2016.624,50.2,4.5,1067,2016-08-01,48.58666666666667,25,116.32367
2016,9,11.86525,74.775757,1.8737608183500782,2016.706,44.6,3.8,900,2016-09-01,46.165,25,118.6525
2016,10,11.95187,126.479507,2.1020201641063405,2016.791,33.4,3.1,782,2016-10-01,44.17666666666666,25,119.5187
2016,11,12.6187085,294.079903,2.417703977804613,2016.873,21.4,2.6,689,2016-11-01,42.45333333333333,25,126.187085
2016,12,11.226393,72.53315,1.8605365385938561,2016.958,18.5,2.4,623,2016-12-01,40.74333333333333,25,112.26393
2017,1,11.678046,73.350121,1.8654008346017823,2017.042,26.1,2.5,830,2017-01-01,39.048333333333325,25,116.78046
2017,2,9.381207,77.899651,1.891535511984327,2017.122,26.4,3.7,542,2017-02-01,37.39333333333333,25,93.81207
2017,3,8.56158,67.633942,1.8301647007323902,2017.204,17.7,2.6,1011,2017-03-01,35.62,25,85.6158
2017,4,9.430581,69.99424,1.8450623023122317,2017.286,32.3,3.7,920,2017-04-01,33.471666666666664,25,94.30581000000001
2017,5,10.942949,76.003815,1.8808353921737586,2017.371,18.9,1.8,1101,2017-05-01,31.978333333333335,25,109.42949
2017,6,10.757766,77.566917,1.8896765301769927,2017.453,19.2,1.4,1136,2017-06-01,30.259999999999998,25,107.57766000000001
2017,7,11.186209,90.363647,1.9559937503582547,2017.538,17.8,2.6,1093,2017-07-01,28.40333333333333,25,111.86209
2017,8,7.9997275000000005,69.477541,1.833010542711842,2017.623,32.6,2.9,1002,2017-08-01,26.956666666666663,25,79.997275
2017,9,11.467475,80.278702,1.9046003419071926,2017.705,43.7,4.1,973,2017-09-01,25.848333333333336,25,114.67475
2017,10,11.339262,70.062866,1.8454878986472047,2017.79,13.2,1.0,1125,2017-10-01,24.965,25,113.39262
2017,11,10.815055,66.322906,1.8216635469770006,2017.873,5.7,0.5,997,2017-11-01,23.796666666666667,25,108.15055
2017,12,10.994791,51.887009,1.7150586367339709,2017.958,8.2,1.2,714,2017-12-01,22.319999999999997,25,109.94791
2018,1,10.87613,44.214401,1.6455637457334469,2018.042,6.8,1.5,701,2018-01-01,21.308333333333334,25,108.7613
2018,2,10.787686,44.401707,1.6473996666558406,2018.122,10.7,1.1,917,2018-02-01,20.313333333333333,25,107.87686000000001
2018,3,11.127258,38.412281,1.5844700972276584,2018.204,2.5,0.4,1081,2018-03-01,19.365000000000002,25,111.27257999999999
2018,4,6.48442,22.575647,1.353640205696653,2018.286,8.9,1.3,996,2018-04-01,18.064999999999998,25,64.8442
2018,5,6.3049435,25.837916,1.407858947115268,2018.371,13.1,1.6,1234,2018-05-01,17.24833333333333,25,63.049435
2018,6,4.496279,20.666382,1.3152644526811412,2018.453,15.6,1.6,1070,2018-06-01,16.78666666666667,25,44.962790000000005
2018,7,7.7657,44.034302,1.6437911166108596,2018.538,1.6,0.6,1438,2018-07-01,16.205000000000002,25,77.657
2018,8,6.356173,44.298832,1.6463922755990954,2018.623,8.7,1.0,1297,2018-08-01,15.428333333333335,25,63.56173
2018,9,5.886355,43.529739,1.6387860631785425,2018.705,3.3,0.6,1223,2018-09-01,14.625,25,58.863550000000004
2018,10,7.289144,42.858902,1.6320410406803936,2018.79,4.9,1.2,1097,2018-10-01,14.01,25,72.89144
2018,11,7.155839,43.2113,1.6355973321370512,2018.873,4.9,0.6,771,2018-11-01,13.786666666666667,25,71.55839
2018,12,5.963278,30.623013,1.4860479187234026,2018.958,3.1,0.5,786,2018-12-01,13.281666666666668,25,59.63278
2019,1,6.3432495,27.942568,1.4458582616398008,2019.042,7.7,0.8,841,2019-01-01,13.356666666666667,25,63.432494999999996
2019,2,4.851565,18.819189,1.2746009038726462,2019.122,0.8,0.1,1042,2019-02-01,13.388333333333332,25,48.51565
2019,3,5.946372,28.043835,1.4478374032123407,2019.204,9.4,1.0,995,2019-03-01,12.918333333333333,25,59.46372
2019,4,6.036707,36.600792,1.5634904831405356,2019.286,9.1,0.7,1039,2019-04-01,13.03,25,60.36707
2019,5,7.013547,48.377033,1.6846392292337788,2019.371,9.9,0.7,1159,2019-05-01,13.096666666666666,25,70.13547
2019,6,5.305933,38.474644,1.585174610061649,2019.453,1.2,0.7,1273,2019-06-01,13.32,25,53.059329999999996
2019,7,5.062724,35.512505,1.5503813078776942,2019.538,0.9,0.2,1214,2019-07-01,14.136666666666667,25,50.62724
2019,8,4.536792,30.224831,1.4803638812127884,2019.623,0.5,0.1,1344,2019-08-01,14.623333333333333,25,45.36792
2019,9,4.954277,28.303556,1.4518410028090623,2019.705,1.1,0.3,1225,2019-09-01,15.198333333333332,25,49.542770000000004
2019,10,4.6903675,24.739272999999997,1.3932905345120212,2019.79,0.4,0.1,1065,2019-10-01,16.21333333333333,25,46.903675
2019,11,4.246342,23.059832,1.3628561389630716,2019.873,0.5,0.1,832,2019-11-01,17.075,25,42.46342
2019,12,5.353776,18.432549,1.2655853970794806,2019.958,1.5,0.5,855,2019-12-01,18.368333333333332,25,53.53776
2020,1,3.428774,11.556097,1.0628111785847538,2020.042,6.2,0.7,795,2020-01-01,19.219999999999995,25,34.28774
2020,2,3.657709,10.833638,1.0347743197845936,2020.124,0.2,0.1,967,2020-02-01,20.446666666666665,25,36.57709
2020,3,2.546789,10.992606,1.0411006621464745,2020.206,1.5,0.1,1055,2020-03-01,21.146666666666665,25,25.46789
2020,4,2.706351,11.26269,1.0516421305358912,2020.288,5.2,0.6,1234,2020-04-01,22.01833333333333,25,27.06351
2020,5,1.841347,7.089793,0.8506335553142194,2020.373,0.2,0.1,1363,2020-05-01,23.389999999999997,25,18.41347
2020,6,5.226094,18.167728,1.2593006191760472,2020.455,5.8,0.6,1196,2020-06-01,24.636666666666663,25,52.26094
2020,7,3.946189,17.796971,1.2328955463656117,2020.54,6.1,3.7,1548,2020-07-01,26.38,25,39.46189
2020,8,4.270471,17.267029,1.23721761840682,2020.624,7.5,4.1,1587,2020-08-01,28.66,25,42.70471
2020,9,4.37659,20.423969,1.3101401426139008,2020.706,0.6,2.2,1244,2020-09-01,30.33,25,43.7659
2020,10,5.582335,21.2841,1.3280552907218715,2020.791,14.6,7.4,1215,2020-10-01,32.33166666666667,25,55.82335
2020,11,7.495562,30.681854,1.486881599007118,2020.873,34.5,8.1,1238,2020-11-01,33.79,25,74.95562
2020,12,12.278638,154.885483,2.190010714412249,2020.958,23.1,6.0,998,2020-12-01,,25,122.78638000000001
2021,1,7.05414,85.896988,1.9339779354504092,2021.042,10.4,5.9,1036,2021-01-01,,25,70.54140000000001
2021,2,7.840087,73.069359,1.8637352975192427,2021.122,8.2,4.3,1122,2021-02-01,,25,78.40087
2021,3,8.648194,39.865587500000004,1.6004856718700426,2021.204,17.2,6.2,1322,2021-03-01,,25,86.48194000000001
2021,4,8.22983,26.167362,1.4177599424874068,2021.286,24.5,6.9,1441,2021-04-01,,25,82.2983
2021,5,6.81547,30.794901,1.4884788122508283,2021.371,21.2,5.5,1411,2021-05-01,,25,68.1547
2021,6,10.691276,77.057228,1.8868133819679627,2021.453,25.0,5.7,1411,2021-06-01,,25,106.91276
2021,7,6.885457,40.909775,1.6118270909252341,2021.538,34.3,9.1,1424,2021-07-01,,25,68.85457
2021,8,6.308741,40.183819,1.6040512089630035,2021.623,22.0,7.9,1447,2021-08-01,,25,63.087410000000006
2021,9,11.149814,65.837128,1.8184708774752212,2021.705,51.3,9.6,1361,2021-09-01,,25,111.49813999999999
2021,10,8.118653,44.692944,1.6502389633165069,2021.79,37.4,8.7,1347,2021-10-01,,25,81.18653
2021,11,9.635313,43.781136,1.6412870261248032,2021.873,34.8,7.0,1066,2021-11-01,,25,96.35313
2021,12,13.5262595,69.21810550000001,1.8348220412225071,2021.958,67.5,15.6,845,2021-12-01,,25,135.262595
2022,1,15.485814,125.913376,2.100071868427341,2022.042,55.3,11.2,1176,2022-01-01,,25,154.85814
2022,2,14.926923,155.163116,2.1907884925574166,2022.122,60.9,11.1,1146,2022-02-01,,25,149.26923
2022,3,15.028467,2146.650391,3.331761319879737,2022.204,78.6,14.0,1413,2022-03-01,,25,150.28467
2022,4,21.638395,639.182678,2.8056249969834224,2022.286,84.0,15.3,1376,2022-04-01,,25,216.38395
2022,5,20.662584,398.42868,2.6003505925966337,2022.371,96.5,16.3,1401,2022-05-01,,25,206.62583999999998
